id,client_folder_name,analysis_area,MIN_longitude,MAX_longitude,MIN_latitude,MAX_latitude
2305,AU_project,au_1072,144,144.5,-24,-23.5
2306,AU_project,au_1073,144.5,145,-24,-23.5
2307,AU_project,au_1074,145,145.5,-24,-23.5
2308,AU_project,au_1075,145.5,146,-24,-23.5
2309,AU_project,au_1076,146,146.5,-24,-23.5
2310,AU_project,au_1077,146.5,147,-24,-23.5
2311,AU_project,au_1078,147,147.5,-24,-23.5
2312,AU_project,au_1079,147.5,148,-24,-23.5
2313,AU_project,au_1080,148,148.5,-24,-23.5
2314,AU_project,au_1081,148.5,149,-24,-23.5
2315,AU_project,au_1082,149,149.5,-24,-23.5
2316,AU_project,au_1083,149.5,150,-24,-23.5
2317,AU_project,au_1084,150,150.5,-24,-23.5
2318,AU_project,au_1085,150.5,151,-24,-23.5
2327,AU_project,au_1086,113.5,114,-24.5,-24
2328,AU_project,au_1087,114,114.5,-24.5,-24
2329,AU_project,au_1088,114.5,115,-24.5,-24
2330,AU_project,au_1089,115,115.5,-24.5,-24
2331,AU_project,au_1090,115.5,116,-24.5,-24
2332,AU_project,au_1091,116,116.5,-24.5,-24
2333,AU_project,au_1092,116.5,117,-24.5,-24
2334,AU_project,au_1093,117,117.5,-24.5,-24
2335,AU_project,au_1094,117.5,118,-24.5,-24
2336,AU_project,au_1095,118,118.5,-24.5,-24
2337,AU_project,au_1096,118.5,119,-24.5,-24
2338,AU_project,au_1097,119,119.5,-24.5,-24
2339,AU_project,au_1098,119.5,120,-24.5,-24
2340,AU_project,au_1099,120,120.5,-24.5,-24
2341,AU_project,au_1100,120.5,121,-24.5,-24
2342,AU_project,au_1101,121,121.5,-24.5,-24
2343,AU_project,au_1102,121.5,122,-24.5,-24
2344,AU_project,au_1103,122,122.5,-24.5,-24
2345,AU_project,au_1104,122.5,123,-24.5,-24
2346,AU_project,au_1105,123,123.5,-24.5,-24
2347,AU_project,au_1106,123.5,124,-24.5,-24
2348,AU_project,au_1107,124,124.5,-24.5,-24
2349,AU_project,au_1108,124.5,125,-24.5,-24
2350,AU_project,au_1109,125,125.5,-24.5,-24
2351,AU_project,au_1110,125.5,126,-24.5,-24
2352,AU_project,au_1111,126,126.5,-24.5,-24
2353,AU_project,au_1112,126.5,127,-24.5,-24
2354,AU_project,au_1113,127,127.5,-24.5,-24
2355,AU_project,au_1114,127.5,128,-24.5,-24
2356,AU_project,au_1115,128,128.5,-24.5,-24
2357,AU_project,au_1116,128.5,129,-24.5,-24
2358,AU_project,au_1117,129,129.5,-24.5,-24
2359,AU_project,au_1118,129.5,130,-24.5,-24
2360,AU_project,au_1119,130,130.5,-24.5,-24
2361,AU_project,au_1120,130.5,131,-24.5,-24
2362,AU_project,au_1121,131,131.5,-24.5,-24
2363,AU_project,au_1122,131.5,132,-24.5,-24
2364,AU_project,au_1123,132,132.5,-24.5,-24
2365,AU_project,au_1124,132.5,133,-24.5,-24
2366,AU_project,au_1125,133,133.5,-24.5,-24
2367,AU_project,au_1126,133.5,134,-24.5,-24
2368,AU_project,au_1127,134,134.5,-24.5,-24
2369,AU_project,au_1128,134.5,135,-24.5,-24
2370,AU_project,au_1129,135,135.5,-24.5,-24
2371,AU_project,au_1130,135.5,136,-24.5,-24
2372,AU_project,au_1131,136,136.5,-24.5,-24
2373,AU_project,au_1132,136.5,137,-24.5,-24
2374,AU_project,au_1133,137,137.5,-24.5,-24
2375,AU_project,au_1134,137.5,138,-24.5,-24
2376,AU_project,au_1135,138,138.5,-24.5,-24
2377,AU_project,au_1136,138.5,139,-24.5,-24
2378,AU_project,au_1137,139,139.5,-24.5,-24
2379,AU_project,au_1138,139.5,140,-24.5,-24
2380,AU_project,au_1139,140,140.5,-24.5,-24
2381,AU_project,au_1140,140.5,141,-24.5,-24
2382,AU_project,au_1141,141,141.5,-24.5,-24
2383,AU_project,au_1142,141.5,142,-24.5,-24
2384,AU_project,au_1143,142,142.5,-24.5,-24
2385,AU_project,au_1144,142.5,143,-24.5,-24
2386,AU_project,au_1145,143,143.5,-24.5,-24
2387,AU_project,au_1146,143.5,144,-24.5,-24
2388,AU_project,au_1147,144,144.5,-24.5,-24
2389,AU_project,au_1148,144.5,145,-24.5,-24
2390,AU_project,au_1149,145,145.5,-24.5,-24
2391,AU_project,au_1150,145.5,146,-24.5,-24
2392,AU_project,au_1151,146,146.5,-24.5,-24
2393,AU_project,au_1152,146.5,147,-24.5,-24
2394,AU_project,au_1153,147,147.5,-24.5,-24
2395,AU_project,au_1154,147.5,148,-24.5,-24
2396,AU_project,au_1155,148,148.5,-24.5,-24
2397,AU_project,au_1156,148.5,149,-24.5,-24
2398,AU_project,au_1157,149,149.5,-24.5,-24
2399,AU_project,au_1158,149.5,150,-24.5,-24
2400,AU_project,au_1159,150,150.5,-24.5,-24
2401,AU_project,au_1160,150.5,151,-24.5,-24
2402,AU_project,au_1161,151,151.5,-24.5,-24
2410,AU_project,au_1162,113.5,114,-25,-24.5
2411,AU_project,au_1163,114,114.5,-25,-24.5
2412,AU_project,au_1164,114.5,115,-25,-24.5
2413,AU_project,au_1165,115,115.5,-25,-24.5
2414,AU_project,au_1166,115.5,116,-25,-24.5
2415,AU_project,au_1167,116,116.5,-25,-24.5
2416,AU_project,au_1168,116.5,117,-25,-24.5
2417,AU_project,au_1169,117,117.5,-25,-24.5
2418,AU_project,au_1170,117.5,118,-25,-24.5
2419,AU_project,au_1171,118,118.5,-25,-24.5
2420,AU_project,au_1172,118.5,119,-25,-24.5
2421,AU_project,au_1173,119,119.5,-25,-24.5
2422,AU_project,au_1174,119.5,120,-25,-24.5
2423,AU_project,au_1175,120,120.5,-25,-24.5
2424,AU_project,au_1176,120.5,121,-25,-24.5
2425,AU_project,au_1177,121,121.5,-25,-24.5
2426,AU_project,au_1178,121.5,122,-25,-24.5
2427,AU_project,au_1179,122,122.5,-25,-24.5
2428,AU_project,au_1180,122.5,123,-25,-24.5
2429,AU_project,au_1181,123,123.5,-25,-24.5
2430,AU_project,au_1182,123.5,124,-25,-24.5
2431,AU_project,au_1183,124,124.5,-25,-24.5
2432,AU_project,au_1184,124.5,125,-25,-24.5
2433,AU_project,au_1185,125,125.5,-25,-24.5
2434,AU_project,au_1186,125.5,126,-25,-24.5
2435,AU_project,au_1187,126,126.5,-25,-24.5
2436,AU_project,au_1188,126.5,127,-25,-24.5
2437,AU_project,au_1189,127,127.5,-25,-24.5
2438,AU_project,au_1190,127.5,128,-25,-24.5
2439,AU_project,au_1191,128,128.5,-25,-24.5
2440,AU_project,au_1192,128.5,129,-25,-24.5
2441,AU_project,au_1193,129,129.5,-25,-24.5
2442,AU_project,au_1194,129.5,130,-25,-24.5
2443,AU_project,au_1195,130,130.5,-25,-24.5
2444,AU_project,au_1196,130.5,131,-25,-24.5
2445,AU_project,au_1197,131,131.5,-25,-24.5
2446,AU_project,au_1198,131.5,132,-25,-24.5
2447,AU_project,au_1199,132,132.5,-25,-24.5
2448,AU_project,au_1200,132.5,133,-25,-24.5
2449,AU_project,au_1201,133,133.5,-25,-24.5
2450,AU_project,au_1202,133.5,134,-25,-24.5
2451,AU_project,au_1203,134,134.5,-25,-24.5
2452,AU_project,au_1204,134.5,135,-25,-24.5
2453,AU_project,au_1205,135,135.5,-25,-24.5
2454,AU_project,au_1206,135.5,136,-25,-24.5
2455,AU_project,au_1207,136,136.5,-25,-24.5
2456,AU_project,au_1208,136.5,137,-25,-24.5
2457,AU_project,au_1209,137,137.5,-25,-24.5
2458,AU_project,au_1210,137.5,138,-25,-24.5
2459,AU_project,au_1211,138,138.5,-25,-24.5
2460,AU_project,au_1212,138.5,139,-25,-24.5
2461,AU_project,au_1213,139,139.5,-25,-24.5
2462,AU_project,au_1214,139.5,140,-25,-24.5
2463,AU_project,au_1215,140,140.5,-25,-24.5
2464,AU_project,au_1216,140.5,141,-25,-24.5
2465,AU_project,au_1217,141,141.5,-25,-24.5
2466,AU_project,au_1218,141.5,142,-25,-24.5
2467,AU_project,au_1219,142,142.5,-25,-24.5
2468,AU_project,au_1220,142.5,143,-25,-24.5
2469,AU_project,au_1221,143,143.5,-25,-24.5
2470,AU_project,au_1222,143.5,144,-25,-24.5
2471,AU_project,au_1223,144,144.5,-25,-24.5
2472,AU_project,au_1224,144.5,145,-25,-24.5
2473,AU_project,au_1225,145,145.5,-25,-24.5
2474,AU_project,au_1226,145.5,146,-25,-24.5
2475,AU_project,au_1227,146,146.5,-25,-24.5
2476,AU_project,au_1228,146.5,147,-25,-24.5
2477,AU_project,au_1229,147,147.5,-25,-24.5
2478,AU_project,au_1230,147.5,148,-25,-24.5
2479,AU_project,au_1231,148,148.5,-25,-24.5
2480,AU_project,au_1232,148.5,149,-25,-24.5
2481,AU_project,au_1233,149,149.5,-25,-24.5
2482,AU_project,au_1234,149.5,150,-25,-24.5
2483,AU_project,au_1235,150,150.5,-25,-24.5
2484,AU_project,au_1236,150.5,151,-25,-24.5
2485,AU_project,au_1237,151,151.5,-25,-24.5
2486,AU_project,au_1238,151.5,152,-25,-24.5
2493,AU_project,au_1239,113.5,114,-25.5,-25
2494,AU_project,au_1240,114,114.5,-25.5,-25
2495,AU_project,au_1241,114.5,115,-25.5,-25
2496,AU_project,au_1242,115,115.5,-25.5,-25
2497,AU_project,au_1243,115.5,116,-25.5,-25
2498,AU_project,au_1244,116,116.5,-25.5,-25
2499,AU_project,au_1245,116.5,117,-25.5,-25
2500,AU_project,au_1246,117,117.5,-25.5,-25
2501,AU_project,au_1247,117.5,118,-25.5,-25
2502,AU_project,au_1248,118,118.5,-25.5,-25
2503,AU_project,au_1249,118.5,119,-25.5,-25
2504,AU_project,au_1250,119,119.5,-25.5,-25
2505,AU_project,au_1251,119.5,120,-25.5,-25
2506,AU_project,au_1252,120,120.5,-25.5,-25
2507,AU_project,au_1253,120.5,121,-25.5,-25
2508,AU_project,au_1254,121,121.5,-25.5,-25
2509,AU_project,au_1255,121.5,122,-25.5,-25
2510,AU_project,au_1256,122,122.5,-25.5,-25
2511,AU_project,au_1257,122.5,123,-25.5,-25
2512,AU_project,au_1258,123,123.5,-25.5,-25
2513,AU_project,au_1259,123.5,124,-25.5,-25
2514,AU_project,au_1260,124,124.5,-25.5,-25
2515,AU_project,au_1261,124.5,125,-25.5,-25
2516,AU_project,au_1262,125,125.5,-25.5,-25
2517,AU_project,au_1263,125.5,126,-25.5,-25
2518,AU_project,au_1264,126,126.5,-25.5,-25
2519,AU_project,au_1265,126.5,127,-25.5,-25
2520,AU_project,au_1266,127,127.5,-25.5,-25
2521,AU_project,au_1267,127.5,128,-25.5,-25
2522,AU_project,au_1268,128,128.5,-25.5,-25
2523,AU_project,au_1269,128.5,129,-25.5,-25
2524,AU_project,au_1270,129,129.5,-25.5,-25
2525,AU_project,au_1271,129.5,130,-25.5,-25
2526,AU_project,au_1272,130,130.5,-25.5,-25
2527,AU_project,au_1273,130.5,131,-25.5,-25
2528,AU_project,au_1274,131,131.5,-25.5,-25
2529,AU_project,au_1275,131.5,132,-25.5,-25
2530,AU_project,au_1276,132,132.5,-25.5,-25
2531,AU_project,au_1277,132.5,133,-25.5,-25
2532,AU_project,au_1278,133,133.5,-25.5,-25
2533,AU_project,au_1279,133.5,134,-25.5,-25
2534,AU_project,au_1280,134,134.5,-25.5,-25
2535,AU_project,au_1281,134.5,135,-25.5,-25
2536,AU_project,au_1282,135,135.5,-25.5,-25
2537,AU_project,au_1283,135.5,136,-25.5,-25
2538,AU_project,au_1284,136,136.5,-25.5,-25
2539,AU_project,au_1285,136.5,137,-25.5,-25
2540,AU_project,au_1286,137,137.5,-25.5,-25
2541,AU_project,au_1287,137.5,138,-25.5,-25
2542,AU_project,au_1288,138,138.5,-25.5,-25
2543,AU_project,au_1289,138.5,139,-25.5,-25
2544,AU_project,au_1290,139,139.5,-25.5,-25
2545,AU_project,au_1291,139.5,140,-25.5,-25
2546,AU_project,au_1292,140,140.5,-25.5,-25
2547,AU_project,au_1293,140.5,141,-25.5,-25
2548,AU_project,au_1294,141,141.5,-25.5,-25
2549,AU_project,au_1295,141.5,142,-25.5,-25
2550,AU_project,au_1296,142,142.5,-25.5,-25
2551,AU_project,au_1297,142.5,143,-25.5,-25
2552,AU_project,au_1298,143,143.5,-25.5,-25
2553,AU_project,au_1299,143.5,144,-25.5,-25
2554,AU_project,au_1300,144,144.5,-25.5,-25
2555,AU_project,au_1301,144.5,145,-25.5,-25
2556,AU_project,au_1302,145,145.5,-25.5,-25
2557,AU_project,au_1303,145.5,146,-25.5,-25
2558,AU_project,au_1304,146,146.5,-25.5,-25
2559,AU_project,au_1305,146.5,147,-25.5,-25
2560,AU_project,au_1306,147,147.5,-25.5,-25
2561,AU_project,au_1307,147.5,148,-25.5,-25
2562,AU_project,au_1308,148,148.5,-25.5,-25
2563,AU_project,au_1309,148.5,149,-25.5,-25
2564,AU_project,au_1310,149,149.5,-25.5,-25
2565,AU_project,au_1311,149.5,150,-25.5,-25
2566,AU_project,au_1312,150,150.5,-25.5,-25
2567,AU_project,au_1313,150.5,151,-25.5,-25
2568,AU_project,au_1314,151,151.5,-25.5,-25
2569,AU_project,au_1315,151.5,152,-25.5,-25
2570,AU_project,au_1316,152,152.5,-25.5,-25
2576,AU_project,au_1317,113.5,114,-26,-25.5
2577,AU_project,au_1318,114,114.5,-26,-25.5
2578,AU_project,au_1319,114.5,115,-26,-25.5
2579,AU_project,au_1320,115,115.5,-26,-25.5
2580,AU_project,au_1321,115.5,116,-26,-25.5
2581,AU_project,au_1322,116,116.5,-26,-25.5
2582,AU_project,au_1323,116.5,117,-26,-25.5
2583,AU_project,au_1324,117,117.5,-26,-25.5
2584,AU_project,au_1325,117.5,118,-26,-25.5
2585,AU_project,au_1326,118,118.5,-26,-25.5
2586,AU_project,au_1327,118.5,119,-26,-25.5
2587,AU_project,au_1328,119,119.5,-26,-25.5
2588,AU_project,au_1329,119.5,120,-26,-25.5
2589,AU_project,au_1330,120,120.5,-26,-25.5
2590,AU_project,au_1331,120.5,121,-26,-25.5
2591,AU_project,au_1332,121,121.5,-26,-25.5
2592,AU_project,au_1333,121.5,122,-26,-25.5
2593,AU_project,au_1334,122,122.5,-26,-25.5
2594,AU_project,au_1335,122.5,123,-26,-25.5
2595,AU_project,au_1336,123,123.5,-26,-25.5
2596,AU_project,au_1337,123.5,124,-26,-25.5
2597,AU_project,au_1338,124,124.5,-26,-25.5
2598,AU_project,au_1339,124.5,125,-26,-25.5
2599,AU_project,au_1340,125,125.5,-26,-25.5
2600,AU_project,au_1341,125.5,126,-26,-25.5
2601,AU_project,au_1342,126,126.5,-26,-25.5
2602,AU_project,au_1343,126.5,127,-26,-25.5
2603,AU_project,au_1344,127,127.5,-26,-25.5
2604,AU_project,au_1345,127.5,128,-26,-25.5
2605,AU_project,au_1346,128,128.5,-26,-25.5
2606,AU_project,au_1347,128.5,129,-26,-25.5
2607,AU_project,au_1348,129,129.5,-26,-25.5
2608,AU_project,au_1349,129.5,130,-26,-25.5
2609,AU_project,au_1350,130,130.5,-26,-25.5
2610,AU_project,au_1351,130.5,131,-26,-25.5
2611,AU_project,au_1352,131,131.5,-26,-25.5
2612,AU_project,au_1353,131.5,132,-26,-25.5
2613,AU_project,au_1354,132,132.5,-26,-25.5
2614,AU_project,au_1355,132.5,133,-26,-25.5
2615,AU_project,au_1356,133,133.5,-26,-25.5
2616,AU_project,au_1357,133.5,134,-26,-25.5
2617,AU_project,au_1358,134,134.5,-26,-25.5
2618,AU_project,au_1359,134.5,135,-26,-25.5
2619,AU_project,au_1360,135,135.5,-26,-25.5
2620,AU_project,au_1361,135.5,136,-26,-25.5
2621,AU_project,au_1362,136,136.5,-26,-25.5
2622,AU_project,au_1363,136.5,137,-26,-25.5
2623,AU_project,au_1364,137,137.5,-26,-25.5
2624,AU_project,au_1365,137.5,138,-26,-25.5
2625,AU_project,au_1366,138,138.5,-26,-25.5
2626,AU_project,au_1367,138.5,139,-26,-25.5
2627,AU_project,au_1368,139,139.5,-26,-25.5
2628,AU_project,au_1369,139.5,140,-26,-25.5
2629,AU_project,au_1370,140,140.5,-26,-25.5
2630,AU_project,au_1371,140.5,141,-26,-25.5
2631,AU_project,au_1372,141,141.5,-26,-25.5
2632,AU_project,au_1373,141.5,142,-26,-25.5
2633,AU_project,au_1374,142,142.5,-26,-25.5
2634,AU_project,au_1375,142.5,143,-26,-25.5
2635,AU_project,au_1376,143,143.5,-26,-25.5
2636,AU_project,au_1377,143.5,144,-26,-25.5
2637,AU_project,au_1378,144,144.5,-26,-25.5
2638,AU_project,au_1379,144.5,145,-26,-25.5
2639,AU_project,au_1380,145,145.5,-26,-25.5
2640,AU_project,au_1381,145.5,146,-26,-25.5
2641,AU_project,au_1382,146,146.5,-26,-25.5
2642,AU_project,au_1383,146.5,147,-26,-25.5
2643,AU_project,au_1384,147,147.5,-26,-25.5
2644,AU_project,au_1385,147.5,148,-26,-25.5
2645,AU_project,au_1386,148,148.5,-26,-25.5
2646,AU_project,au_1387,148.5,149,-26,-25.5
2647,AU_project,au_1388,149,149.5,-26,-25.5
2648,AU_project,au_1389,149.5,150,-26,-25.5
2649,AU_project,au_1390,150,150.5,-26,-25.5
2650,AU_project,au_1391,150.5,151,-26,-25.5
2651,AU_project,au_1392,151,151.5,-26,-25.5
2652,AU_project,au_1393,151.5,152,-26,-25.5
2653,AU_project,au_1394,152,152.5,-26,-25.5
2654,AU_project,au_1395,152.5,153,-26,-25.5
2655,AU_project,au_1396,153,153.5,-26,-25.5
2659,AU_project,au_1397,113.5,114,-26.5,-26
2660,AU_project,au_1398,114,114.5,-26.5,-26
2661,AU_project,au_1399,114.5,115,-26.5,-26
2662,AU_project,au_1400,115,115.5,-26.5,-26
2663,AU_project,au_1401,115.5,116,-26.5,-26
2664,AU_project,au_1402,116,116.5,-26.5,-26
2665,AU_project,au_1403,116.5,117,-26.5,-26
2666,AU_project,au_1404,117,117.5,-26.5,-26
2667,AU_project,au_1405,117.5,118,-26.5,-26
2668,AU_project,au_1406,118,118.5,-26.5,-26
2669,AU_project,au_1407,118.5,119,-26.5,-26
2670,AU_project,au_1408,119,119.5,-26.5,-26
2671,AU_project,au_1409,119.5,120,-26.5,-26
2672,AU_project,au_1410,120,120.5,-26.5,-26
2673,AU_project,au_1411,120.5,121,-26.5,-26
2674,AU_project,au_1412,121,121.5,-26.5,-26
2675,AU_project,au_1413,121.5,122,-26.5,-26
2676,AU_project,au_1414,122,122.5,-26.5,-26
2677,AU_project,au_1415,122.5,123,-26.5,-26
2678,AU_project,au_1416,123,123.5,-26.5,-26
2679,AU_project,au_1417,123.5,124,-26.5,-26
2680,AU_project,au_1418,124,124.5,-26.5,-26
2681,AU_project,au_1419,124.5,125,-26.5,-26
2682,AU_project,au_1420,125,125.5,-26.5,-26
2683,AU_project,au_1421,125.5,126,-26.5,-26
2684,AU_project,au_1422,126,126.5,-26.5,-26
2685,AU_project,au_1423,126.5,127,-26.5,-26
2686,AU_project,au_1424,127,127.5,-26.5,-26
2687,AU_project,au_1425,127.5,128,-26.5,-26
2688,AU_project,au_1426,128,128.5,-26.5,-26
2689,AU_project,au_1427,128.5,129,-26.5,-26
2690,AU_project,au_1428,129,129.5,-26.5,-26
2691,AU_project,au_1429,129.5,130,-26.5,-26
2692,AU_project,au_1430,130,130.5,-26.5,-26
2693,AU_project,au_1431,130.5,131,-26.5,-26
2694,AU_project,au_1432,131,131.5,-26.5,-26
2695,AU_project,au_1433,131.5,132,-26.5,-26
2696,AU_project,au_1434,132,132.5,-26.5,-26
2697,AU_project,au_1435,132.5,133,-26.5,-26
2698,AU_project,au_1436,133,133.5,-26.5,-26
2699,AU_project,au_1437,133.5,134,-26.5,-26
2700,AU_project,au_1438,134,134.5,-26.5,-26
2701,AU_project,au_1439,134.5,135,-26.5,-26
2702,AU_project,au_1440,135,135.5,-26.5,-26
2703,AU_project,au_1441,135.5,136,-26.5,-26
2704,AU_project,au_1442,136,136.5,-26.5,-26
2705,AU_project,au_1443,136.5,137,-26.5,-26
2706,AU_project,au_1444,137,137.5,-26.5,-26
2707,AU_project,au_1445,137.5,138,-26.5,-26
2708,AU_project,au_1446,138,138.5,-26.5,-26
2709,AU_project,au_1447,138.5,139,-26.5,-26
2710,AU_project,au_1448,139,139.5,-26.5,-26
2711,AU_project,au_1449,139.5,140,-26.5,-26
2712,AU_project,au_1450,140,140.5,-26.5,-26
2713,AU_project,au_1451,140.5,141,-26.5,-26
2714,AU_project,au_1452,141,141.5,-26.5,-26
2715,AU_project,au_1453,141.5,142,-26.5,-26
2716,AU_project,au_1454,142,142.5,-26.5,-26
2717,AU_project,au_1455,142.5,143,-26.5,-26
2718,AU_project,au_1456,143,143.5,-26.5,-26
2719,AU_project,au_1457,143.5,144,-26.5,-26
2720,AU_project,au_1458,144,144.5,-26.5,-26
2721,AU_project,au_1459,144.5,145,-26.5,-26
2722,AU_project,au_1460,145,145.5,-26.5,-26
2723,AU_project,au_1461,145.5,146,-26.5,-26
2724,AU_project,au_1462,146,146.5,-26.5,-26
2725,AU_project,au_1463,146.5,147,-26.5,-26
2726,AU_project,au_1464,147,147.5,-26.5,-26
2727,AU_project,au_1465,147.5,148,-26.5,-26
2728,AU_project,au_1466,148,148.5,-26.5,-26
2729,AU_project,au_1467,148.5,149,-26.5,-26
2730,AU_project,au_1468,149,149.5,-26.5,-26
2731,AU_project,au_1469,149.5,150,-26.5,-26
2732,AU_project,au_1470,150,150.5,-26.5,-26
2733,AU_project,au_1471,150.5,151,-26.5,-26
2734,AU_project,au_1472,151,151.5,-26.5,-26
2735,AU_project,au_1473,151.5,152,-26.5,-26
2736,AU_project,au_1474,152,152.5,-26.5,-26
2737,AU_project,au_1475,152.5,153,-26.5,-26
2738,AU_project,au_1476,153,153.5,-26.5,-26
2742,AU_project,au_1477,113.5,114,-27,-26.5
2743,AU_project,au_1478,114,114.5,-27,-26.5
2744,AU_project,au_1479,114.5,115,-27,-26.5
2745,AU_project,au_1480,115,115.5,-27,-26.5
2746,AU_project,au_1481,115.5,116,-27,-26.5
2747,AU_project,au_1482,116,116.5,-27,-26.5
2748,AU_project,au_1483,116.5,117,-27,-26.5
2749,AU_project,au_1484,117,117.5,-27,-26.5
2750,AU_project,au_1485,117.5,118,-27,-26.5
2751,AU_project,au_1486,118,118.5,-27,-26.5
2752,AU_project,au_1487,118.5,119,-27,-26.5
2753,AU_project,au_1488,119,119.5,-27,-26.5
2754,AU_project,au_1489,119.5,120,-27,-26.5
2755,AU_project,au_1490,120,120.5,-27,-26.5
2756,AU_project,au_1491,120.5,121,-27,-26.5
2757,AU_project,au_1492,121,121.5,-27,-26.5
2758,AU_project,au_1493,121.5,122,-27,-26.5
2759,AU_project,au_1494,122,122.5,-27,-26.5
2760,AU_project,au_1495,122.5,123,-27,-26.5
2761,AU_project,au_1496,123,123.5,-27,-26.5
2762,AU_project,au_1497,123.5,124,-27,-26.5
2763,AU_project,au_1498,124,124.5,-27,-26.5
2764,AU_project,au_1499,124.5,125,-27,-26.5
2765,AU_project,au_1500,125,125.5,-27,-26.5
2766,AU_project,au_1501,125.5,126,-27,-26.5
2767,AU_project,au_1502,126,126.5,-27,-26.5
2768,AU_project,au_1503,126.5,127,-27,-26.5
2769,AU_project,au_1504,127,127.5,-27,-26.5
2770,AU_project,au_1505,127.5,128,-27,-26.5
2771,AU_project,au_1506,128,128.5,-27,-26.5
2772,AU_project,au_1507,128.5,129,-27,-26.5
2773,AU_project,au_1508,129,129.5,-27,-26.5
2774,AU_project,au_1509,129.5,130,-27,-26.5
2775,AU_project,au_1510,130,130.5,-27,-26.5
2776,AU_project,au_1511,130.5,131,-27,-26.5
2777,AU_project,au_1512,131,131.5,-27,-26.5
2778,AU_project,au_1513,131.5,132,-27,-26.5
2779,AU_project,au_1514,132,132.5,-27,-26.5
2780,AU_project,au_1515,132.5,133,-27,-26.5
2781,AU_project,au_1516,133,133.5,-27,-26.5
2782,AU_project,au_1517,133.5,134,-27,-26.5
2783,AU_project,au_1518,134,134.5,-27,-26.5
2784,AU_project,au_1519,134.5,135,-27,-26.5
2785,AU_project,au_1520,135,135.5,-27,-26.5
2786,AU_project,au_1521,135.5,136,-27,-26.5
2787,AU_project,au_1522,136,136.5,-27,-26.5
2788,AU_project,au_1523,136.5,137,-27,-26.5
2789,AU_project,au_1524,137,137.5,-27,-26.5
2790,AU_project,au_1525,137.5,138,-27,-26.5
2791,AU_project,au_1526,138,138.5,-27,-26.5
2792,AU_project,au_1527,138.5,139,-27,-26.5
2793,AU_project,au_1528,139,139.5,-27,-26.5
2794,AU_project,au_1529,139.5,140,-27,-26.5
2795,AU_project,au_1530,140,140.5,-27,-26.5
2796,AU_project,au_1531,140.5,141,-27,-26.5
2797,AU_project,au_1532,141,141.5,-27,-26.5
2798,AU_project,au_1533,141.5,142,-27,-26.5
2799,AU_project,au_1534,142,142.5,-27,-26.5
2800,AU_project,au_1535,142.5,143,-27,-26.5
2801,AU_project,au_1536,143,143.5,-27,-26.5
2802,AU_project,au_1537,143.5,144,-27,-26.5
2803,AU_project,au_1538,144,144.5,-27,-26.5
2804,AU_project,au_1539,144.5,145,-27,-26.5
2805,AU_project,au_1540,145,145.5,-27,-26.5
2806,AU_project,au_1541,145.5,146,-27,-26.5
2807,AU_project,au_1542,146,146.5,-27,-26.5
2808,AU_project,au_1543,146.5,147,-27,-26.5
2809,AU_project,au_1544,147,147.5,-27,-26.5
2810,AU_project,au_1545,147.5,148,-27,-26.5
2811,AU_project,au_1546,148,148.5,-27,-26.5
2812,AU_project,au_1547,148.5,149,-27,-26.5
2813,AU_project,au_1548,149,149.5,-27,-26.5
2814,AU_project,au_1549,149.5,150,-27,-26.5
2815,AU_project,au_1550,150,150.5,-27,-26.5
2816,AU_project,au_1551,150.5,151,-27,-26.5
2817,AU_project,au_1552,151,151.5,-27,-26.5
2818,AU_project,au_1553,151.5,152,-27,-26.5
2819,AU_project,au_1554,152,152.5,-27,-26.5
2820,AU_project,au_1555,152.5,153,-27,-26.5
2821,AU_project,au_1556,153,153.5,-27,-26.5
2826,AU_project,au_1557,114,114.5,-27.5,-27
2827,AU_project,au_1558,114.5,115,-27.5,-27
2828,AU_project,au_1559,115,115.5,-27.5,-27
2829,AU_project,au_1560,115.5,116,-27.5,-27
2830,AU_project,au_1561,116,116.5,-27.5,-27
2831,AU_project,au_1562,116.5,117,-27.5,-27
2832,AU_project,au_1563,117,117.5,-27.5,-27
2833,AU_project,au_1564,117.5,118,-27.5,-27
2834,AU_project,au_1565,118,118.5,-27.5,-27
2835,AU_project,au_1566,118.5,119,-27.5,-27
2836,AU_project,au_1567,119,119.5,-27.5,-27
2837,AU_project,au_1568,119.5,120,-27.5,-27
2838,AU_project,au_1569,120,120.5,-27.5,-27
2839,AU_project,au_1570,120.5,121,-27.5,-27
2840,AU_project,au_1571,121,121.5,-27.5,-27
2841,AU_project,au_1572,121.5,122,-27.5,-27
2842,AU_project,au_1573,122,122.5,-27.5,-27
2843,AU_project,au_1574,122.5,123,-27.5,-27
2844,AU_project,au_1575,123,123.5,-27.5,-27
2845,AU_project,au_1576,123.5,124,-27.5,-27
2846,AU_project,au_1577,124,124.5,-27.5,-27
2847,AU_project,au_1578,124.5,125,-27.5,-27
2848,AU_project,au_1579,125,125.5,-27.5,-27
2849,AU_project,au_1580,125.5,126,-27.5,-27
2850,AU_project,au_1581,126,126.5,-27.5,-27
2851,AU_project,au_1582,126.5,127,-27.5,-27
2852,AU_project,au_1583,127,127.5,-27.5,-27
2853,AU_project,au_1584,127.5,128,-27.5,-27
2854,AU_project,au_1585,128,128.5,-27.5,-27
2855,AU_project,au_1586,128.5,129,-27.5,-27
2856,AU_project,au_1587,129,129.5,-27.5,-27
